uuid,public_qid,strategy,generator,domain,difficulty,cognitive_dim,question_text,options,correct_answer,source_facts,answer_correct,distractors_plausible,not_ambiguous,source_faithful,needs_source,no_vague_language,difficulty_match,cognitive_match,verbatim_copy,wine_category_leak,notes
255c569e-0e23-4943-8d45-43c1fd7a2e63,WB-GRP-0487-L2,scenario_synthesis,claude,grape_varieties,1,synthesis,"A producer in Emilia-Romagna is finalizing a blend dominated by Sangiovese from a vintage where the fruit came in at moderate ripeness with somewhat green tannins and bright acidity. The winemaker has small parcels of Cabernet Sauvignon available and is deciding how to use them. Based on the historical understanding of Sangiovese as a monovarietal versus a blending component, and on how it interacts with Cabernet Sauvignon, what is the most defensible decision?","[{'id': 'A', 'text': 'Add a modest proportion of Cabernet Sauvignon — around 4–5% — without concern, because at that level the Cabernet cannot influence the final wine'}, {'id': 'B', 'text': 'Avoid Cabernet Sauvignon entirely and instead make a varietal Sangiovese, relying on extended maceration to soften the acidity and hardness'}, {'id': 'C', 'text': 'Bottle the Sangiovese as a 100% varietal wine, since blending has historically been shown to diminish its character'}, {'id': 'D', 'text': 'Blend in Cabernet Sauvignon only if the Cabernet fruit is of high quality, keeping the addition small, since even 4–5% can dominate Sangiovese when the Cabernet fruit is mediocre'}]",D,"[1] Even percentages as low as 4 to 5% of Cabernet Sauvignon can overwhelm the Sangiovese if the fruit quality is not high.
---
[2] In 1738, Cosimo Trinci described wines made from Sangiovese as excellent when blended with other varieties but hard and acidic when made as a wine by itself.
---
[3] Significant Sangiovese plantings can also be found outside central Italy in Lombardia, Emilia-Romagna, Valpolicella.",,,,,,,,,,,
ccc09a8f-1266-409c-8553-12f0b40600c0,WB-REG-0396-L1,template,template_only,wine_regions,1,application,"A buyer is routing a shipment of Sonoma Coast AVA wine. Based on the fact, which US state is the origin?","[{'id': 'A', 'text': 'Colorado'}, {'id': 'B', 'text': 'California'}, {'id': 'C', 'text': 'Oregon'}, {'id': 'D', 'text': 'Arizona'}]",B,[1] The Sonoma Coast AVA was established in 1987 in California.,,,,,,,,,,,
3b471de6-595c-4936-a6db-10c622f536fd,WB-REG-0430-L4,distractor_mining,gemini,wine_regions,4,analysis,Which of the following American Viticultural Areas received its official federal designation during the year 1981?,"[{'id': 'A', 'text': 'San Pasquale Valley'}, {'id': 'B', 'text': 'Ozark Mountain'}, {'id': 'C', 'text': 'Northern Neck George Washington Birthplace'}, {'id': 'D', 'text': 'Lake Michigan Shore'}]",A,"[1] The Sonoma Valley AVA was established in 1981 in California.
---
[2] The Northern Neck George Washington Birthplace AVA was established in 1987 in Virginia.
---
[3] The Crest of the Blue Ridge Henderson County AVA was established in 2019 in North Carolina.
---
[4] The Lake Michigan Shore AVA was established in 1983 in Michigan.
---
[5] The Ozark Mountain AVA was established in 1986.
---
[6] The San Pasquale Valley AVA was established in 1981 in California.",,,,,,,,,,,
90f9daa2-658a-49d2-944d-5b8dfab3d5b1,WB-GRP-0470-L2,comparative,qwen,grape_varieties,2,analysis,"In which of these wine regions is a red grape variety known for its use in Right Bank blends permitted, as opposed to a white aromatic variety associated with the northern Rhône?","[{'id': 'A', 'text': 'Salado Creek AVA, where Viognier is permitted'}, {'id': 'B', 'text': 'Yorkville Highlands AVA, where Viognier is permitted'}, {'id': 'C', 'text': 'Salado Creek AVA, where Cabernet Franc is permitted'}, {'id': 'D', 'text': 'Yorkville Highlands AVA, where Cabernet Franc is permitted'}]",D,"[1] Yorkville Highlands AVA permits the Cabernet Franc grape variety.
---
[2] Salado Creek AVA permits the Viognier grape variety.",,,,,,,,,,,
d88433a9-e8de-41a4-895e-9744964e7e33,WB-GRP-0495-L2,scenario_synthesis,qwen,grape_varieties,1,application,"A winemaking team in eastern Georgia is planning a heritage-focused project to highlight ancient grape varieties native to the region. They are selecting a cultivar that has deep historical roots in the country, was once dominant across a large former political union, and is now being promoted as part of local wine tourism initiatives centered in a major eastern wine-producing zone. The team aims to emphasize its significance through educational tastings and vineyard tours. Given these goals, which grape variety should they feature to align with all three criteria: indigenous origin, past large-scale cultivation across a broad territory, and current inclusion in regional tourism development?","[{'id': 'A', 'text': 'Saperavi'}, {'id': 'B', 'text': 'Khikhvi'}, {'id': 'C', 'text': 'Rkatsiteli'}, {'id': 'D', 'text': 'Mtsvane'}]",C,"[1] In Georgia, Rkatsiteli is not only widely cultivated but also featured in wine tourism experiences, especially in the Kakheti region.
---
[2] == History ==
This ancient vinifera originates in Georgia and is believed to be one of the oldest grape varieties.
---
[3] Rkatsiteli was the most widely planted grape variety in the Soviet Union and, by 1978, was responsible for 18% of all Soviet wine production.",,,,,,,,,,,
1fccd5d7-784b-43cd-9f47-470764584d2b,WB-GRP-0502-L4,distractor_mining,qwen,grape_varieties,4,analysis,Which historical figure is associated with the development of disease-resistant grape varieties that enabled viticulture in regions where phylloxera and fungal pressures had previously prevented the successful cultivation of traditional Vitis vinifera due to susceptibility issues?,"[{'id': 'A', 'text': 'Okanagan wine'}, {'id': 'B', 'text': 'Canadian wine'}, {'id': 'C', 'text': 'Adhémar de Chaunac'}, {'id': 'D', 'text': 'Icewine'}]",C,"[1] Icewine the raisin-like grapes were harvested late enough for the first frost to have fallen.
---
[2] Canadian wine whereas primarily domestic wines that contain foreign grapes are designated ""International blend from domestic and imported wines"".
---
[3] Adhémar de Chaunac disease conditions that had made the use of traditional Vitis vinifera varieties impossible in North American viticulture at that time.
---
[4] Okanagan wine permits the Chardonnay & others grape variety.
---
[5] Icewine grapes are often downgraded to a lower designation, such as Special Select Late Harvest or Select Late Harvest.
---
[6] == History ==
There are indications that frozen grapes were used to make wine in Roman times.",,,,,,,,,,,
6e54ed8b-5429-4958-bcd6-8b52824223ce,WB-GRP-0439-L4,template,template_only,grape_varieties,4,application,"A viticulture consultant maps established sites for | varietals =. Per the fact, which region is listed?","[{'id': 'A', 'text': 'Ycoden-Daute-Isora'}, {'id': 'B', 'text': 'Bordeaux wine regions'}, {'id': 'C', 'text': 'Israeli wine'}, {'id': 'D', 'text': 'Corton (wine)'}]",A,[1] Ycoden-Daute-Isora permits the | varietals = grape variety.,,,,,,,,,,,
cd6f9339-8258-470e-b446-8983a39da9a8,WB-GRP-0431-L3,template,template_only,grape_varieties,3,comprehension,"According to the fact, in which wine region is Alicante Bouschet cultivated?","[{'id': 'A', 'text': 'Carmel Valley AVA'}, {'id': 'B', 'text': 'San Luis Rey AVA'}, {'id': 'C', 'text': 'Salado Creek AVA'}, {'id': 'D', 'text': 'Israeli wine'}]",A,[1] Carmel Valley AVA permits the Alicante Bouschet grape variety.,,,,,,,,,,,
38d886a5-e599-4462-89db-b8f560e9e27d,WB-GRP-0490-L3,scenario_synthesis,chatgpt,grape_varieties,1,synthesis,"A winemaker is evaluating whether to expand production around a little-known white grape already trialed in California plus Colorado's Grand Valley and West Elks, and also grown in China under the name Baiyu. The team wants a style with more lifted fruit and perfume, so they are considering blending it with Mtsvane. In a strategy meeting, the owner says the grape once had an enormous global footprint before a Soviet-era vine removal campaign sharply reduced plantings. Which grape best fits all of those details?","[{'id': 'A', 'text': 'Rkatsiteli'}, {'id': 'B', 'text': 'Mtsvane'}, {'id': 'C', 'text': 'Baiyu'}, {'id': 'D', 'text': 'A generic aromatic white blend category'}]",A,"[1] Rkatsiteli is sometimes blended with Mtsvane to create a fruity, aromatic wine.
---
[2] There have also been some experimental plantings in California, the Grand Valley AVA and West Elks AVA of Colorado and China (where the grape is known as Baiyu).
---
[3] Before President Gorbachev's vine pull scheme, it was possibly the world's most widely planted white wine grape.",,,,,,,,,,,
2aa83701-009c-4c8a-a0c9-098fc9eb4fba,WB-GRP-0469-L2,comparative,qwen,grape_varieties,2,analysis,Which of these California AVAs includes a permitted grape variety known for its role in white Burgundy and widely planted in cool-climate regions for still and sparkling wines?,"[{'id': 'A', 'text': 'Oak Knoll District of Napa Valley AVA'}, {'id': 'B', 'text': 'Chalone AVA'}, {'id': 'C', 'text': 'North Yuba AVA'}, {'id': 'D', 'text': 'Yorkville Highlands AVA'}]",C,"[1] Oak Knoll District of Napa Valley AVA permits the Cabernet Franc grape variety.
---
[2] North Yuba AVA permits the Chardonnay grape variety.",,,,,,,,,,,
42519e79-b0cd-475b-ba53-10119142a0aa,WB-REG-0434-L3,distractor_mining,qwen,wine_regions,3,analysis,"This Bordeaux appellation, adjacent to a more famous Right Bank commune, is known for producing deeply colored red wines dominated by Merlot, with a rustic charm and approachable structure. The area hosts informal weekend tastings where visitors share convivial moments with local vintners. Its vineyards benefit from rolling hills offering panoramic vistas, contributing to a sense of terroir-driven authenticity. Which appellation is described?","[{'id': 'A', 'text': 'Regional Bordeaux AOCs'}, {'id': 'B', 'text': 'Castillon'}, {'id': 'C', 'text': 'Montagne-Saint-Émilion AOC'}, {'id': 'D', 'text': 'Pessac-Léognan'}]",B,"[1] 1,507 hectares (3,720 acres) of vine planted areas have belonged to the appellation in 2024, with a production of 57,741 hectolitres (1,270,100 imp gal; 1,525,400 US gal).
---
[2] Bordeaux wine (Occitan: vin de Bordèu; French: vin de Bordeaux) is produced in the Bordeaux region of southwest France, around the city of Bordeaux, on the Garonne River.
---
[3] Unlike most Bordeaux appellations, Pessac-Léognan is equally famous for both red and (dry) white wines.
---
[4] Unlike most Bordeaux appellations, Pessac-Léognan is equally famous for both red and (dry) white wines, although red wine is still predominant.
---
[5] In the Bordeaux wine region there are seven regional Appellations d'origine contrôlée (AOCs) that may be used throughout the Gironde department.
---
[6] Neighbouring Saint-Émilion, the Castillon area has stories in every bottle. Join the locals for a weekend of relaxed tastings and open-hearted exchanges. Expect bold reds, great views.",,,,,,,,,,,
fd42dcf8-eceb-447a-abe6-8947a0ffd83f,WB-GRP-0493-L2,scenario_synthesis,qwen,grape_varieties,2,analysis,"A viticulturist in central Chile is evaluating site suitability for expanding red wine grape plantings. The target variety requires mid-season ripening, thrives under high solar exposure due to thick skins, and contributes deeply colored wines with structured tannins. Current regional plantings of this variety are concentrated in the Maule, Colchagua, and Biobío regions, where total national hectarage stands at 2,361. Given these conditions, which grape is the viticulturist most likely considering for propagation?","[{'id': 'A', 'text': 'Syrah'}, {'id': 'B', 'text': 'Malbec'}, {'id': 'C', 'text': 'Carmenère'}, {'id': 'D', 'text': 'Cabernet Franc'}]",B,"[1] The Malbec grape is a thick-skinned grape and needs more sun and heat than either Cabernet Sauvignon or Merlot to mature.
---
[2] Malbec ripens mid-season and can bring very deep color, ample tannin.
---
[3] Chile has 2,361 hectares planted with Malbec, the main places are Colchagua Valley in O'Higgins Region, Maule Region and Bio-Bio Region.",,,,,,,,,,,
371a20b7-92aa-4eca-9bab-effc47886e47,WB-REG-0403-L2,fact_to_question,qwen,wine_regions,1,recall,"A southern Rhône appellation mandates the use of six white grape varieties in its permitted blend, among which are Grenache Blanc, Clairette, and Bourboulenc. Which designation allows these three varieties as part of its white varietal roster?","[{'id': 'A', 'text': 'Côtes de Provence AOC'}, {'id': 'B', 'text': 'Saint-Joseph AOC'}, {'id': 'C', 'text': 'Marsannay AOC'}, {'id': 'D', 'text': 'Châteauneuf-du-Pape AOC'}]",D,"[1] Châteauneuf-du-Pape AOC permits 6 grape varieties for white wine including Grenache Blanc, Clairette, Bourboulenc.",,,,,,,,,,,
40dc62d6-159d-4812-9223-e666f2864686,WB-GRP-0492-L2,scenario_synthesis,qwen,grape_varieties,1,application,"A viticulturist in a coastal Mediterranean region is assessing a historic vineyard site on steep, rocky slopes with minimal rainfall. The area has a documented history of grape cultivation dating back to ancient Greek colonization, and recent efforts are focused on reviving indigenous varieties on karst terrain using traditional dry-farming methods. Given that the region once had over 44,000 hectares of vines before a major phylloxera-driven decline in the late 1800s, which of the following best explains the significance of the current terroir-focused revival in relation to the region's viticultural trajectory?","[{'id': 'A', 'text': 'The return to low-input viticulture on karst slopes reflects a reconnection with pre-phylloxera practices rooted in ancient traditions and constrained by natural conditions.'}, {'id': 'B', 'text': 'Modern replanting after phylloxera has prioritized flat alluvial plains to maximize mechanization and output, moving away from hillside sites.'}, {'id': 'C', 'text': ""The revival leverages the region's long-standing suitability for high-yield, irrigated vineyards established during the 20th century.""}, {'id': 'D', 'text': 'The current expansion is primarily based on international varieties planted in fertile valley soils to meet bulk wine demand.'}]",A,"[1] Croatian wine on the islands, grapes are grown on the karst hillside, sometimes steep slopes with little rainfall.
---
[2] The start of grape cultivation and wine production in Croatia is related to the Ancient Greeks settlers, who arrived on the Croatian coast in the 5th century BC.
---
[3] At the end of the 19th century, the area under vine was 44 000 ha but this decreased dramatically after phylloxera struck the region.",,,,,,,,,,,
394df93a-86dd-42af-ae62-280385de8c27,WB-REG-0419-L3,scenario_synthesis,gemini,wine_regions,1,synthesis,"A viticultural team in Quebec is preparing for their inaugural late-season sweet wine harvest. Because they plan to pick during the freezing pre-dawn hours, they are finalizing their field equipment rentals. Furthermore, the winemaker is setting the fermentation parameters to match the typical profile for this specific style across the nation's wine-producing regions. Based on standard practices for this category, which combination of harvest equipment and target fermentation metrics should the team prepare?","[{'id': 'A', 'text': 'Renting portable power units to run illumination systems, while targeting a final ethanol concentration between 8 and 13 percent.'}, {'id': 'B', 'text': 'Deploying mobile heating fans to slightly thaw the clusters before picking, while stopping fermentation early to ensure the final ethanol concentration remains strictly under 8 percent.'}, {'id': 'C', 'text': 'Renting portable power units to run illumination systems, while stopping fermentation early to ensure the final ethanol concentration remains strictly under 8 percent.'}, {'id': 'D', 'text': 'Deploying mobile heating fans to slightly thaw the clusters before picking, while targeting a final ethanol concentration between 8 and 13 percent.'}]",A,"[1] However, it is also produced in all other wine growing provinces of Canada, including British Columbia, Quebec.
---
[2] Icewines produced in Canada usually have higher alcohol content, between 8 and 13 percent.
---
[3] The production has been assisted by other technological inventions in the form of electric lighting driven by portable generators (to assist harvest in the cold hours of early-morning darkness.",,,,,,,,,,,
4fddaa20-8cb7-4058-b7ae-17ba5960e22a,WB-PRD-0347-L2,fact_to_question,chatgpt,producers,2,recall,"Among the three consecutive vintages 1988, 1989, and 1990, which year was issued first in the Krug Collection after the house chose to release it ahead of the 1988 edition?","[{'id': 'A', 'text': '1989'}, {'id': 'B', 'text': '1988'}, {'id': 'C', 'text': '1991'}, {'id': 'D', 'text': '1990'}]",A,"[1] Champagne Krug is the first vintage from the trilogy of 1988, 1989 and 1990 to be released as part of Krug Collection, preceding 1988 upon the House's decision.",,,,,,,,,,,
21e841f5-9c05-46f4-9119-3502bef36e04,WB-REG-0431-L3,distractor_mining,llama,wine_regions,1,analysis,Which Spanish wine region is situated between the rivers Jalón and Huerva?,"[{'id': 'A', 'text': 'Penedès'}, {'id': 'B', 'text': 'Ribera del Guadiana'}, {'id': 'C', 'text': 'Campo de Cariñena'}, {'id': 'D', 'text': 'Valle de Güímar'}]",C,"[1] Valle de Güímar is a Spanish Denominación de Origen Protegida (DOP) for wines located along the south-eastern coastline of Tenerife (Canary Islands, Spain).
---
[2] Lanzarote is a Spanish Denominación de Origen Protegida (DOP) for wines that covers the entire island of Lanzarote, in the Canary Islands, Spain.
---
[3] 'red wine of summer') is a cold, wine-based drink popular in Spain.
---
[4] Penedès (Catalan pronunciation: [pənəˈðɛs]) is a Spanish Denominación de Origen Protegida (DOP) (Denominació d'Origen Protegida in Catalan) for wines in Catalonia, (Spain).
---
[5] Ribera del Guadiana is a Spanish Denominación de Origen Protegida (DOP) for wines located in the region of Extremadura (Spain).
---
[6] Campo de Cariñena is a traditional wine-producing region located between rivers Jalón and Huerva.",,,,,,,,,,,
474f183a-685a-45c0-a9d3-cf96c1b86823,WB-BIZ-0259-L2,fact_to_question,llama,wine_business,2,recall,Which country's sparkling wines have recently gained international prominence after traditionally targeting the domestic market?,"[{'id': 'A', 'text': 'South Africa'}, {'id': 'B', 'text': 'Australia'}, {'id': 'C', 'text': 'Canada'}, {'id': 'D', 'text': 'Chile'}]",C,"[1] While traditionally aimed at the domestic market, Canadian sparkling wines have recently gained prominence internationally.",,,,,,,,,,,
225b7f58-6c0e-4b0c-a926-7a3662efa9ce,WB-GRP-0434-L1,template,template_only,grape_varieties,1,comprehension,"Per the fact, which country hosts cultivation of Malbec?","[{'id': 'A', 'text': 'Uruguay'}, {'id': 'B', 'text': 'Mexico'}, {'id': 'C', 'text': 'Spain'}, {'id': 'D', 'text': 'Argentina'}]",D,"[1] Malbec is planted on approximately 53,000 hectares worldwide, with about 75 percent of global plantings in Argentina.",,,,,,,,,,,
d560c22c-a166-4822-892a-ace136edd46e,WB-GRP-0480-L4,scenario_synthesis,gemini,grape_varieties,4,synthesis,"A viticulturist is establishing a new vineyard block intended for a single-varietal white wine. They are specifically seeking cuttings of a frequently evaluated Hungarian vine, which they refer to by its alternative moniker, Mainak. However, the nursery manager advises caution, noting that this specific vine shares multiple regional naming conventions with other Eastern European cultivars, leading to frequent propagation mix-ups. To guarantee the authenticity of their planting material, which specific cultivars must the viticulturist rule out through DNA profiling?","[{'id': 'A', 'text': 'Grasă de Cotnari from Romania and Žilavka from Bosnia'}, {'id': 'B', 'text': 'Graševina from Croatia and Grüner Veltliner from Austria'}, {'id': 'C', 'text': 'Hárslevelű from Hungary and Lipovina from Slovakia'}, {'id': 'D', 'text': 'Rebula from Slovenia and Tamjanika from Serbia'}]",A,"[1] The Romanian wine grape Grasă de Cotnari and the Bosnian wine grape Žilavka also shares several synonyms with Furmint and are, thusly, often confused with the grape.
---
[2] Furmint is a widely reviewed grape variety in Hungary.
---
[3] Furmint (also known as Mainak) is a white Hungarian wine grape variety that is most noted widely grown in the Tokaj-Hegyalja wine region where it is used to produce single-varietal.",,,,,,,,,,,
a06b9dc8-dc17-4cbb-96f4-1c09f1a24dac,WB-GRP-0504-L3,distractor_mining,chatgpt,grape_varieties,3,analysis,"Under U.S. TTB labeling rules, which grape name from the list below is recognized for appearing as a varietal name on wine labels?","[{'id': 'A', 'text': 'Pedro Ximénez'}, {'id': 'B', 'text': 'Verduzzo'}, {'id': 'C', 'text': 'Blaufränkisch'}, {'id': 'D', 'text': 'Noiret'}]",C,"[1] Bourboulenc is an approved grape variety name for use on US wine labels per TTB regulations.
---
[2] Pinot Gris is an approved grape variety name for use on US wine labels per TTB regulations.
---
[3] Verduzzo is an approved grape variety name for use on US wine labels per TTB regulations.
---
[4] Pedro Ximénez is an approved grape variety name for use on US wine labels per TTB regulations.
---
[5] Noiret is an approved grape variety name for use on US wine labels per TTB regulations.
---
[6] Blaufränkisch is an approved grape variety name for use on US wine labels per TTB regulations.",,,,,,,,,,,
5c0c4c03-33d6-489c-be3f-bd0d7c6f3a9d,WB-GRP-0464-L3,comparative,chatgpt,grape_varieties,1,analysis,"One of these AVA-and-grape pairings matches the allowed variety facts, while the other possible pairing would swap the two grapes incorrectly. Which pairing is the accurate one?","[{'id': 'A', 'text': 'Oakville AVA — Blaufrankisch; Trinity Lakes AVA — Blaufrankisch'}, {'id': 'B', 'text': 'Oakville AVA — Cabernet Franc; Trinity Lakes AVA — Cabernet Franc'}, {'id': 'C', 'text': 'Oakville AVA — Cabernet Franc; Trinity Lakes AVA — Blaufrankisch'}, {'id': 'D', 'text': 'Oakville AVA — Blaufrankisch; Trinity Lakes AVA — Cabernet Franc'}]",C,"[1] Oakville AVA permits the Cabernet Franc grape variety.
---
[2] Trinity Lakes AVA permits the Blaufrankisch grape variety.",,,,,,,,,,,
a24670bc-6e0e-481c-aa29-10a30a36af2e,WB-GRP-0465-L3,comparative,chatgpt,grape_varieties,1,analysis,"One AVA allows Zinfandel, while the other authorizes Chancellor. Which pairing matches those permitted grapes correctly?","[{'id': 'A', 'text': 'Napa Valley AVA — Chancellor; Shawnee Hills AVA — Zinfandel'}, {'id': 'B', 'text': 'Napa Valley AVA — Zinfandel; Shawnee Hills AVA — Chancellor'}, {'id': 'C', 'text': 'Napa Valley AVA — Zinfandel; Shawnee Hills AVA — Zinfandel'}, {'id': 'D', 'text': 'Napa Valley AVA — Chancellor; Shawnee Hills AVA — Chancellor'}]",B,"[1] Napa Valley AVA permits the Zinfandel grape variety.
---
[2] Shawnee Hills AVA permits the Chancellor grape variety.",,,,,,,,,,,
54785276-ee19-4cad-9141-48407e5d9833,WB-REG-0422-L2,scenario_synthesis,llama,wine_regions,1,application,"A winemaker in the Loire Valley is producing a sparkling wine using the traditional method. They are considering whether to release it under the Crémant de Saumur or Crémant de Vouvray designation. However, they are concerned about the wine losing its carbonation too quickly in the bottle. What should the winemaker do to ensure the wine maintains its sparkle for an extended period?","[{'id': 'A', 'text': 'Advise consumers to pour the wine immediately after opening the bottle'}, {'id': 'B', 'text': 'Leave the wine in contact with the lees for an extended period before disgorgement'}, {'id': 'C', 'text': 'Store the bottles upright instead of on their sides'}, {'id': 'D', 'text': 'Increase the amount of sugar added during the dosage'}]",B,"[1] The Crémant designation was also used for sparkling wines from the Loire valley, in the form of Crémant de Saumur and Crémant de Vouvray, without being defined as separate appellations.
---
[2] The tendency of still wine from the Champagne region to lightly sparkle was noted in the Middle Ages but this was considered a wine fault and was disdained in early.
---
[3] A poured glass of sparkling wine will lose its bubbliness and carbon dioxide gas much more quickly than an open bottle alone would.",,,,,,,,,,,
1e8860dd-d5ba-40ab-b10c-4481e4d6ebb1,WB-WMK-0300-L2,fact_to_question,claude,winemaking,2,recall,"Founded in 1972 and originally operating under the name A&K Cooperage, which U.S. state is home to The Oak Cooperage, a producer of oak barrels for the wine and spirits industries?","[{'id': 'A', 'text': 'Arkansas'}, {'id': 'B', 'text': 'Missouri'}, {'id': 'C', 'text': 'Kentucky'}, {'id': 'D', 'text': 'Tennessee'}]",B,"[1] The Oak Cooperage (formerly known as A&K Cooperage) is a Missouri-based oak barrel-making company, established in 1972.",,,,,,,,,,,
92bfcb62-47ea-4c00-9b48-3fd30abbee98,WB-BIZ-0274-L2,fact_to_question,gemini,wine_business,2,recall,Which of the following wine designations is considered to fall entirely beyond the regulatory framework of Germany's national viticultural statutes?,"[{'id': 'A', 'text': 'Deutscher Wein'}, {'id': 'B', 'text': 'Qualitätswein bestimmter Anbaugebiete'}, {'id': 'C', 'text': 'Prädikatswein'}, {'id': 'D', 'text': 'Landwein'}]",B,[1] Qualitätswein bestimmter Anbaugebiete are outside the scope of the German wine law.,,,,,,,,,,,
e9b1c3c4-ffa8-4bbf-ae75-2b4b4ec8ea3c,WB-PRD-0328-L2,template,template_only,producers,1,comprehension,The fact places Meyer Family Vineyards in which country?,"[{'id': 'A', 'text': 'England'}, {'id': 'B', 'text': 'France'}, {'id': 'C', 'text': 'Australia'}, {'id': 'D', 'text': 'Canada'}]",D,[1] Meyer Family Vineyards is a wine producer in the British Columbia region of Canada.,,,,,,,,,,,
d7e4015e-f312-4cbd-8d7d-9ffd2617a1ca,WB-GRP-0449-L2,fact_to_question,qwen,grape_varieties,2,recall,"Which of the following white grape varieties are predominantly cultivated in the Wine of Origin program in South Africa, based on its varietal planting profile?","[{'id': 'A', 'text': 'Chenin blanc and Viognier'}, {'id': 'B', 'text': 'Sémillon and Gewürztraminer'}, {'id': 'C', 'text': 'Riesling and Sauvignon blanc'}, {'id': 'D', 'text': 'Pinot gris and Verdelho'}]",C,"[1] Wine of Origin is planted largely with Riesling, Sauvignon blanc.",,,,,,,,,,,
d7c92869-c1f0-465e-91e1-59bd8c9962e1,WB-VIT-0389-L3,distractor_mining,qwen,viticulture,1,analysis,"Which wine-producing area, though officially classified within a region known for Pinot Noir and Chardonnay, experiences climatic conditions more typical of a southern, warmer zone influenced by a different geographical orientation and temperature profile?","[{'id': 'A', 'text': 'Bourgogne AOC'}, {'id': 'B', 'text': 'Côte de Nuits'}, {'id': 'C', 'text': 'Beaujolais'}, {'id': 'D', 'text': 'Corton'}]",C,"[1] Corton is rare in this aspect, as the 'climat' is seldom used for other Grand Cru appellations in Côte d'Or.
---
[2] While administratively part of the Burgundy wine region, the climate is closer to that of the Rhône.
---
[3] Bourgogne AOC is often seen as the most terroir-conscious of the French wine regions.
---
[4] Some 3.67 hectares (9.1 acres) of this area was used for the red wines in 2007.
---
[5] At 50.6 hectares (125 acres), Clos de Vougeot is the largest single vineyard in Côte de Nuits entitled to the grand cru designation.
---
[6] Côte de Nuits of Fixin has its own appellation, but the area of Brochon Côte de Nuits Villages extends into the commune with 55 acres (22 ha) of premier cru.",,,,,,,,,,,
af672800-584d-4ebd-a462-eb63aa10d695,WB-REG-0395-L1,template,template_only,wine_regions,1,comprehension,"Per the fact, the Northeastern Italy wine region is situated in which country?","[{'id': 'A', 'text': 'Croatia'}, {'id': 'B', 'text': 'Greece'}, {'id': 'C', 'text': 'Slovenia'}, {'id': 'D', 'text': 'Italy'}]",D,[1] Sauvignon is grown in the Northeastern Italy region of Italy.,,,,,,,,,,,
245d1202-8221-4d37-a428-25bd28623f59,WB-REG-0406-L2,fact_to_question,qwen,wine_regions,2,recall,"Which Italian DOC is situated in a province that shares a border with Slovenia, specifically within the administrative boundaries of Gorizia?","[{'id': 'A', 'text': 'Carmignano'}, {'id': 'B', 'text': 'Colli Orientali del Friuli'}, {'id': 'C', 'text': 'Valpolicella'}, {'id': 'D', 'text': ""Montepulciano d'Abruzzo""}]",B,"[1] The DOC is located in the province of Gorizia, near the border with Slovenia.",,,,,,,,,,,
01009523-45de-45cf-b829-4592783bb768,WB-VIT-0369-L3,comparative,qwen,viticulture,3,analysis,"Which of these wine entities is defined by its exclusive cultivation in a single Italian region, with a documented global vineyard area of approximately 7,500 hectares as of 2010?","[{'id': 'A', 'text': 'Trentino wine region'}, {'id': 'B', 'text': 'Aosta Valley wine region'}, {'id': 'C', 'text': 'Corvina'}, {'id': 'D', 'text': 'Nebbiolo'}]",C,"[1] The total global wine-growing area in 2010 was 7,495 hectares (18,520 acres), all of which is grown in the Veneto region of northeast Italy.
---
[2] Aosta Valley wine region is the reason why the wine production in the area is often dubbed ""heroic viticulture."".",,,,,,,,,,,
b6b0ee0c-42fe-4c46-8e39-f7e5f93d5c02,WB-REG-0405-L2,fact_to_question,qwen,wine_regions,1,recall,"Which English county contains a vineyard that was the largest single-site vineyard in the UK until 2018, though it is expected to soon be surpassed by another producer?","[{'id': 'A', 'text': 'Surrey'}, {'id': 'B', 'text': 'Kent'}, {'id': 'C', 'text': 'Hampshire'}, {'id': 'D', 'text': 'Sussex'}]",A,"[1] ==== Surrey ====
Surrey is home to Denbies—which up until 2018 was the UK's largest single vineyard—however this will likely soon be superseded by Chapel Down.",,,,,,,,,,,
5bea9a41-e306-4371-a8d9-9b3b405fadd8,WB-PRD-0329-L1,template,template_only,producers,1,comprehension,"Per the fact, the wine estate Benanti is located in which country?","[{'id': 'A', 'text': 'Italy'}, {'id': 'B', 'text': 'Croatia'}, {'id': 'C', 'text': 'Slovenia'}, {'id': 'D', 'text': 'Greece'}]",A,[1] Benanti is a wine producer in the Sicily & Sardinia region of Italy.,,,,,,,,,,,
