uuid,public_qid,strategy,generator,domain,difficulty,cognitive_dim,question_text,options,correct_answer,source_facts,answer_correct,distractors_plausible,not_ambiguous,source_faithful,needs_source,no_vague_language,difficulty_match,cognitive_match,verbatim_copy,wine_category_leak,notes
45b978f3-c99d-4ebe-b581-f9c648877d01,WB-BIZ-0198-L3,scenario_synthesis,chatgpt,wine_business,3,synthesis,"A winery in the EU has a large volume of unsold still wine after a difficult season. The production team is reviewing two issues at once: whether to rely on a crisis distillation program to clear excess stock, and how to prepare labels for two separate bottlings that fall into different legal quality designations, one in the table-wine category and one in the quality-wine category. The commercial director wants a single compliance strategy for both wines and assumes emergency distillation will remain a normal long-term market outlet.

Which response best reflects the regulatory situation the winery should plan around?","[{'id': 'A', 'text': 'Assume emergency distillation is intended as a stable permanent channel for surplus wine, and apply the same labeling rules to both bottlings because variety and harvest date are handled identically across the two categories.'}, {'id': 'B', 'text': 'Treat crisis distillation as a measure the EU aims to reduce over time, and review the two bottlings separately because production and label rules differ by category, including how year and grape name can appear.'}, {'id': 'C', 'text': 'Use one common labeling template for both legal categories, but avoid distillation because the EU only limits cellar practices and does not express a policy goal about surplus-disposal interventions.'}, {'id': 'D', 'text': 'Keep the two bottlings under separate winemaking rules, but expect no restrictions on mentioning grape or vintage on labels once the wine enters a distillation scheme.'}]",B,"[1] The labelling regulations include requirements for how grape varieties and vintage may be mentioned on the label.
---
[2] European Union wine regulations has been stated several times since then that the ambition is to phase out interventions such as emergency distillation, since they are ""artificial outlets"" for wine.
---
[3] Rules for winemaking practices and labelling are different for TW and QWpsr.",,,,,,,,,,,
25929605-b2e9-4f10-8eec-54c0b9eb54e1,WB-VIT-0226-L4,scenario_synthesis,llama,viticulture,4,analysis,A winemaker in a cool climate region is deciding whether to use coatings on their Pinot noir grapes this season. The vineyard is located in an area that has been affected by smoke from nearby wildfires in recent years. What should the winemaker consider when making their decision?,"[{'id': 'A', 'text': 'Pinot noir is well-suited to the cool climate of the region, so coatings may not be necessary.'}, {'id': 'B', 'text': 'All of the above'}, {'id': 'C', 'text': 'The winemaker should review the results of the 2025 study on Pinot noir and smoke exposure to inform their decision.'}, {'id': 'D', 'text': 'The coatings are unlikely to affect berry size or weight, based on previous vineyard tests.'}]",B,"[1] Pinot noir does especially well in the major grape growing regions of the state because it is a cool climate cultivar.
---
[2] In a vineyard test on Pinot noir, the coatings did not change berry size or weight.
---
[3] The 2025 study also included field trials with Pinot noir under different smoke conditions.",,,,,,,,,,,
c6d13597-10e1-4fec-8ff0-d75d4b379f24,WB-WMK-0194-L2,fact_to_question,gemini,winemaking,2,recall,"In appellation-controlled (PDO) vineyard parcels, observations showed that applying fertilizer failed to produce any changes in the final crop volume. What is the probable cause for this specific outcome?","[{'id': 'A', 'text': 'The dominance of old vines with deep root systems.'}, {'id': 'B', 'text': 'High baseline soil fertility masking the added amendments.'}, {'id': 'C', 'text': 'Decreased rates of mineral and nutrient uptake by the vines.'}, {'id': 'D', 'text': 'Strict regulatory caps enforcing maximum harvest limits.'}]",C,"[1] However, no yield differences in relation to fertilisation were found in PDO (Protected Designation of Origin) wine plots, probably due to a lower level of nutrient extraction.",,,,,,,,,,,
0ef33fd0-138c-44f8-9df4-8a2cfe63d0d0,WB-PRD-0242-L2,scenario_synthesis,llama,producers,2,analysis,A Georgian winery is suspected of producing falsified wine for export to Russia in 2006. Which action is the government most likely to take based on the events of that year?,"[{'id': 'A', 'text': 'Impose a fine but take no further action'}, {'id': 'B', 'text': 'Close down the winery after a government revision'}, {'id': 'C', 'text': 'Force the winery to dump their product but allow them to remain open'}, {'id': 'D', 'text': 'Allow the winery to continue exporting to maintain market share'}]",B,"[1] Seven Georgian wineries were later closed down after the government revision revealed that they had produced falsified wine.
---
[2] 2006 Russian ban of Moldovan and Georgian wines several wineries were made to dump their product.
---
[3] In May 2006, Georgian Defense Minister Irakli Okruashvili stated that ""many [Georgian] wine producers exported falsified wine to Russia, because Russia is a market where you can sell even turds"".",,,,,,,,,,,
a4c231c4-521b-42b3-b6b5-ce6b08f40db2,WB-GRP-0253-L3,comparative,qwen,grape_varieties,3,analysis,"Which of these American Viticultural Areas (AVAs) includes a permitted grape variety known for its hybrid origin and cold-hardiness, often used in regions with harsh winters, rather than a globally prominent vinifera variety associated with white wine production?","[{'id': 'A', 'text': 'Appalachian High Country AVA'}, {'id': 'B', 'text': 'Wild Horse Valley AVA'}, {'id': 'C', 'text': 'Lake Chelan AVA'}, {'id': 'D', 'text': 'Mendocino Ridge AVA'}]",A,"[1] Wild Horse Valley AVA permits the Chardonnay grape variety.
---
[2] Appalachian High Country AVA permits the Marechal Foch grape variety.",,,,,,,,,,,
4b7b3841-1e15-4e6f-81ea-c4cecce89cfa,WB-VIT-0233-L2,scenario_synthesis,chatgpt,viticulture,2,application,"A winemaker is planning a new Vitis vinifera block in a site where a root-feeding, aphid-like pest is already present. The team is considering whether to plant own-rooted vines for all cultivars or to use grafted material, and they also know that different grape cultivars do not all react to this pest in the same way. Which plan best fits these conditions?","[{'id': 'A', 'text': 'Use grafted V. vinifera planting material across the block, while also accounting for cultivar-by-cultivar differences in vulnerability when choosing what to plant.'}, {'id': 'B', 'text': 'Plant all V. vinifera on their own roots because the insect mainly attacks above-ground tissues rather than the root system.'}, {'id': 'C', 'text': 'Skip grafting and rely only on choosing less vulnerable cultivars, since varietal differences remove the need for root protection.'}, {'id': 'D', 'text': 'Avoid grafting only because the pest comes from the eastern United States, so it is not a meaningful risk outside its native area.'}]",A,"[1] Grape varieties vary widely in their susceptibility to both forms of phylloxera.
---
[2] V. vinifera requires grafting to combat its susceptibility to the root louse Phylloxera.
---
[3] Grape phylloxera is an aphid-like insect that feeds on grape roots and is native to the eastern United States.",,,,,,,,,,,
63a6597f-280f-421b-862f-69a1af549219,WB-VIT-0241-L3,distractor_mining,qwen,viticulture,3,analysis,"Characterized by high humidity and warm temperatures influenced by its maritime setting, which Australian or New Zealand wine region experiences an almost subtropical climate due to being located in the northernmost part of its country and never more than 50 kilometres from the ocean?","[{'id': 'A', 'text': 'Great Southern'}, {'id': 'B', 'text': 'Adelaide Hills'}, {'id': 'C', 'text': 'Yarra Valley'}, {'id': 'D', 'text': 'Northland'}]",D,"[1] Adelaide Hills wine region holds | comments = climate data - 2004, production - 2014 classification.
---
[2] Mount Benson wine region holds | comments = climate data: 2011, production: 2008 & 2014 classification.
---
[3] Situated in the middle of the Great Southern, with strong continental aspects together with marri soils and lateritic gravely and sandy loams provided from the granite rock backdrop.
---
[4] New Zealand wine northern location and close proximity to the sea (nowhere is more than 50 kilometres from the ocean) give the Northland region an almost subtropical climate – humid.
---
[5] The vineyards spread throughout the area, known for production of high quality vines, have significant variations of terroir and climate dictated in part by the distance.
---
[6] Historically part of the former Shire of Upper Yarra, this sub-region is known for its forested mountains and national parks, as well as its cooler climate.",,,,,,,,,,,
ce025b88-eead-4112-a113-5318c35321a6,WB-GRP-0267-L3,scenario_synthesis,claude,grape_varieties,3,analysis,"A Slovenian producer makes a regional blend that is traditionally characterized by modest sugar levels and a notably low finished alcohol. After an unusually hot growing season, the winemaker observes that the grapes have accumulated significantly higher sugar concentrations than in a typical vintage. What is the most likely consequence for this wine's traditional stylistic profile if the fruit is vinified as usual?","[{'id': 'A', 'text': ""The wine's alcohol level will rise above its traditionally low benchmark, compromising its stylistic identity""}, {'id': 'B', 'text': ""The wine's color will deepen significantly but the alcohol and sugar balance will remain unchanged""}, {'id': 'C', 'text': 'The wine will retain higher residual sugar but alcohol will stay low because fermentation will stall early'}, {'id': 'D', 'text': 'The wine will develop greater acidity to balance the added sugar, preserving the traditional style'}]",A,"[1] Among other wines, it has a relatively low level of sugar and a low alcohol level.
---
[2] Cviček can be an issue during especially hot seasons which creates more sugar in the grapes, because this means a higher alcohol volume during the wine making process.
---
[3] Žametna is the oldest type of grape vine in Europe, being at least 400 years old.",,,,,,,,,,,
48fa76c1-b15a-4d01-b6f5-cce4f4ef743c,WB-GRP-0282-L3,distractor_mining,llama,grape_varieties,3,analysis,"Which Hungarian grape variety is known for its use in dry wine production in the villages of Mád, Tállya, Rátka and Tolcsva in Borsod-Abaúj-Zemplén County?","[{'id': 'A', 'text': 'Kéknyelű'}, {'id': 'B', 'text': 'Furmint'}, {'id': 'C', 'text': 'Királyleányka'}, {'id': 'D', 'text': 'Hárslevelű'}]",B,"[1] However, when the bunches contain less botrytised grapes, the residual sugar content is much lower, resulting in a száraz (dry) wine.
---
[2] Dry Furmint came to the attention of wine connoisseurs and experts of the world when the Úrágya 2000 single vineyard selection was introduced by István Szepsy.
---
[3] Hungarian wine are: Ezerjó Hárslevelű Irsai Oliver Cserszegi fűszeres Királyleányka Zenit Other varieties of grape that may have originated in Hungary include: Furmint Juhfark Kéknyelű Kadarka == See also ==.
---
[4] Around the villages of Mád, Tállya, Rátka and Tolcsva in Borsod-Abaúj-Zemplén County, the grape has a long history of being used for dry wine production as well.
---
[5] In the United States, there are some isolated plantings of Furmint in the California wine region of the Russian River AVA of Sonoma County.
---
[6] Furmint is also grown in the tiny Hungarian wine region of Somló.",,,,,,,,,,,
3bf49a22-b82d-4239-a490-2bf37806ea61,WB-WMK-0201-L2,comparative,llama,winemaking,2,analysis,Which Italian appellation requires wines to have a residual sugar content between 12 and 17 grams per liter for its Extra Dry style?,"[{'id': 'A', 'text': 'Asti DOCG'}, {'id': 'B', 'text': 'Chianti Classico Riserva'}, {'id': 'C', 'text': ""Barbera d'Asti DOCG""}, {'id': 'D', 'text': 'Prosecco DOC'}]",D,"[1] Prosecco DOC Extra Dry contains between 12 and 17 grams of residual sugar per liter.
---
[2] Chianti Classico Riserva must have a minimum alcohol content of 12.5%.",,,,,,,,,,,
64aa50cb-4816-4300-bfb0-3ce105589c97,WB-PRD-0220-L2,template,template_only,producers,2,recall,True or False: Château Villemaurine is located in the Saint-Émilion wine region.,"[{'id': 'A', 'text': 'True'}, {'id': 'B', 'text': 'False'}]",A,[1] Château Villemaurine is a classified Bordeaux estate in Saint-Émilion.,,,,,,,,,,,
5b914a0d-39b5-47ff-a973-ef0c3c233e8e,WB-REG-0212-L2,fact_to_question,llama,wine_regions,2,recall,"What is the minimum percentage of Sangiovese, locally known as Prugnolo Gentile, required in Vino Nobile di Montepulciano DOCG wines?","[{'id': 'A', 'text': '60%'}, {'id': 'B', 'text': '85%'}, {'id': 'C', 'text': '70%'}, {'id': 'D', 'text': '80%'}]",C,[1] Vino Nobile di Montepulciano DOCG requires minimum 70% Sangiovese (locally called Prugnolo Gentile).,,,,,,,,,,,
9aafcdf8-c43c-4783-923e-fa981d4f3f72,WB-WMK-0198-L2,fact_to_question,chatgpt,winemaking,2,recall,"In Missouri, dry bottlings of Vidal blanc are often described with which palate profile, resembling Chardonnay after malolactic conversion?","[{'id': 'A', 'text': 'Sweet and intensely floral'}, {'id': 'B', 'text': 'Tannic and firmly structured'}, {'id': 'C', 'text': 'Full-bodied with a buttery texture'}, {'id': 'D', 'text': 'Light-bodied with piercing acidity'}]",C,"[1] In Missouri, dry styles of Vidal blanc are often full-bodied with a buttery mouthfeel that can be similar to Chardonnays that have gone through malolactic fermentation.",,,,,,,,,,,
5af46423-16f9-4216-a412-c1c4b01cbb00,WB-VIT-0215-L3,comparative,claude,viticulture,3,analysis,"A wine writer describes a red wine as thin-bodied and rustic in character, often displaying a pale brownish hue rather than the deep purple or ruby tones associated with more modern red varieties. Which grape is most likely being described?","[{'id': 'A', 'text': 'Bonarda'}, {'id': 'B', 'text': 'Cinsault'}, {'id': 'C', 'text': 'Carménère'}, {'id': 'D', 'text': 'País'}]",D,"[1] There is not much vintage variation due to the reliability of favorable weather with little risk of summer time frost or harvest time rains.
---
[2] == Viticulture and wine ==

Pais produces a thin bodied, rustic red wine that typically has a light brown coloring.",,,,,,,,,,,
3416ce5b-3ddd-4a1a-9b7e-a9c2411a4d1e,WB-GRP-0202-L1,template,template_only,grape_varieties,1,comprehension,"Given the fact, a producer working with Red Blend would be operating in which country?","[{'id': 'A', 'text': 'Argentina'}, {'id': 'B', 'text': 'Brazil'}, {'id': 'C', 'text': 'Spain'}, {'id': 'D', 'text': 'Mexico'}]",C,[1] Red Blend is a widely reviewed grape variety in Spain.,,,,,,,,,,,
87a50470-5395-4ec0-ba22-96f0aeb06b47,WB-GRP-0204-L3,template,template_only,grape_varieties,3,application,A wine merchant looking for authentic Tempranillo-based wines consults the fact. Which region should they target?,"[{'id': 'A', 'text': 'North Coast'}, {'id': 'B', 'text': 'Upper Lake Valley AVA'}, {'id': 'C', 'text': 'Sonoita AVA'}, {'id': 'D', 'text': 'Okanagan Valley'}]",B,[1] Upper Lake Valley AVA permits the Tempranillo grape variety.,,,,,,,,,,,
4f925060-72e6-4344-b4ec-dc548690e3a3,WB-BIZ-0196-L3,comparative,claude,wine_business,3,analysis,Two Red Blend categories show distinct median price points in the market: one sits at $27 while the other reaches $35. Which pairing correctly matches each median price to its origin?,"[{'id': 'A', 'text': 'Both categories share a median of $35, with Mendoza commanding no discount'}, {'id': 'B', 'text': 'Mendoza Province Red Blends at $35; California Rhône-style Red Blends at $27'}, {'id': 'C', 'text': 'Mendoza Province Red Blends at $27; California Rhône-style Red Blends at $35'}, {'id': 'D', 'text': 'Both categories share a median of $27, with California commanding no premium'}]",C,"[1] Red Blend wines from Mendoza Province have a median price of $27.
---
[2] Rhône-style Red Blend wines from California have a median price of $35.",,,,,,,,,,,
9468ebd6-1f97-4519-ad89-1e369294355a,WB-WMK-0213-L3,scenario_synthesis,llama,winemaking,3,application,A South Australian winemaker is working with a batch of wine that has undergone extended maceration. They are concerned about the high alcohol levels resulting from the fermented sugars. Which of the following techniques could they employ to mitigate both the excessive tannins and the high alcohol content?,"[{'id': 'A', 'text': 'Increase the fermentation temperature to evaporate the alcohol'}, {'id': 'B', 'text': 'Age the wine in cellars located in Sydney'}, {'id': 'C', 'text': 'Extend the maceration time and add water to the must'}, {'id': 'D', 'text': 'Shorten the maceration time and use reverse osmosis'}]",D,"[1] South Australian wine requires the winemakers to limit the maceration time to prevent the wines from being overly tannic.
---
[2] The high alcohol levels from the fermented sugars may be offset by various winemaking practices including reverse osmosis and adding water to the must.
---
[3] Lindeman also had cellars in Sydney for ageing the wine.",,,,,,,,,,,
4da0e0c9-91a2-4f81-97d1-18f7ec81c9ae,WB-REG-0239-L4,distractor_mining,chatgpt,wine_regions,4,analysis,Which American Viticultural Area matches the year 2006 as the date it officially received AVA status?,"[{'id': 'A', 'text': 'Potter Valley'}, {'id': 'B', 'text': 'Adelaida District'}, {'id': 'C', 'text': 'Fountaingrove District'}, {'id': 'D', 'text': 'Eola-Amity Hills'}]",D,"[1] The Adelaida District AVA was established in 2014 in California.
---
[2] The Fennville AVA was established in 1981 in Michigan.
---
[3] The Eola-Amity Hills AVA was established in 2006 in Oregon.
---
[4] The Fountaingrove District AVA was established in 2015 in California.
---
[5] The Potter Valley AVA was established in 1983 in California.
---
[6] The Mendocino AVA was established in 1984 in California.",,,,,,,,,,,
4feb75f9-2f01-4b7c-87c3-567b4da588c5,WB-REG-0223-L2,scenario_synthesis,chatgpt,wine_regions,2,analysis,"A Hungarian winemaker is designing a tiny-lot bottling from grapes affected by noble rot. In the cellar briefing, she wants the team to use the historically accurate term for this style, explain why the wine will be marketed for very small pours, and justify premium positioning with a famous royal endorsement. Which briefing statement best fits all three goals?","[{'id': 'A', 'text': 'Call it aszú because the term always meant fresh grapes; describe it as powerful but essentially dry enough for full-size pours, and cite a Swedish king who promoted it as everyday court wine.'}, {'id': 'B', 'text': 'Use aszú only for wines made without fungal influence; market the bottling as concentrated yet not notably sweet, and attribute the praise to a Hungarian ruler recommending it for military banquets.'}, {'id': 'C', 'text': 'Call it aszú, a word first tied to dried fruit that later became linked to wine from botrytised grapes; present it as an intensely concentrated, extremely sweet wine best served in modest amounts, and mention that a Swedish king said it belonged on the papal table.'}, {'id': 'D', 'text': 'Avoid the word aszú because it refers only to sun-dried berries rather than noble rot; position the wine as rich but suitable for large servings, and link it to a pope rather than a monarch.'}]",C,"[1] The resulting wine has a concentration and intensity of flavor that is unequaled, but is so sweet that it can only be drunk in small quantities.
---
[2] (This is the type of wine that should be on the papal table.) Gustav III, King of Sweden.
---
[3] The original meaning of the Hungarian word aszú was ""dried"", but the term aszú came to be associated with the type of wine made with botrytised (i.e.",,,,,,,,,,,
4771a38b-09ec-4ae3-874a-12fb0796e412,WB-WMK-0192-L2,fact_to_question,claude,winemaking,2,recall,Harvesting grapes at a lower stage of ripeness has been proposed as a way to limit the alcohol level of red wines. What is a recognized drawback of this approach related to the seeds of underripe berries?,"[{'id': 'A', 'text': 'The seeds release elevated levels of volatile acidity into the must'}, {'id': 'B', 'text': 'Underripe seeds promote excessive malolactic activity during fermentation'}, {'id': 'C', 'text': 'The seeds cause a sharp drop in total anthocyanin extraction'}, {'id': 'D', 'text': 'Immature seeds contribute additional astringency and bitterness to the wine'}]",D,"[1] A solution to reduce the alcohol content be the obtention of wines from less ripe grapes, although in this case, the presence of immature seeds increase wine astringency and bitterness.",,,,,,,,,,,
a248fc6b-b0c9-478c-bcbc-50e51602b918,WB-PRD-0226-L2,fact_to_question,claude,producers,2,recall,"A 2022 release named 'Brother Nature' was produced as a genuine field blend of 12 white grape varieties, all interplanted in a single parcel and harvested and fermented together. Which Austrian winemaking tradition does this method emulate?","[{'id': 'A', 'text': 'Strohwein'}, {'id': 'B', 'text': 'Ausbruch'}, {'id': 'C', 'text': 'Schilcher'}, {'id': 'D', 'text': 'Gemischter Satz'}]",D,"[1] In 2022 it produced an authentic field blend called ‘Brother Nature’, comprising 12 white grape varieties interplanted together in one block and co-harvested and co-fermented in the Gemischter Satz style.",,,,,,,,,,,
79ad7849-942a-488a-bc8d-5db24c1666c2,WB-REG-0174-L4,template,template_only,wine_regions,4,comprehension,The fact assigns the Upper Cumberland AVA to which US state?,"[{'id': 'A', 'text': 'Georgia'}, {'id': 'B', 'text': 'Tennessee'}, {'id': 'C', 'text': 'Connecticut'}, {'id': 'D', 'text': 'Minnesota'}]",B,[1] The Upper Cumberland AVA was established in 2024 in Tennessee.,,,,,,,,,,,
