uuid,public_qid,strategy,generator,domain,difficulty,cognitive_dim,question_text,options,correct_answer,source_facts,answer_correct,distractors_plausible,not_ambiguous,source_faithful,needs_source,no_vague_language,difficulty_match,cognitive_match,verbatim_copy,wine_category_leak,notes
e574f587-905d-4c20-bce0-7678065881dc,WB-GRP-0851-L3,comparative,claude,grape_varieties,3,analysis,"A red grape variety saw many of its oldest vines uprooted in the United States during the 1920–1933 alcohol ban, though surviving old-vine plantings are now prized for premium bottlings. Which grape is this?","[{'id': 'A', 'text': 'Primitivo'}, {'id': 'B', 'text': 'Sangiovese'}, {'id': 'C', 'text': 'Barbera'}, {'id': 'D', 'text': 'Nebbiolo'}]",A,"[1] Primitivo Zinfandel old vines are now treasured for the production of premium red wine, but many were ripped up in the 1920s, during the Prohibition years (1920–1933).
---
[2] In Canada, there are less than 10 acres (4.0 ha) of Sangiovese planted, mostly in Ontario where some producers in Niagara-on-the-Lake are experimenting with ice wine versions of the grape.",,,,,,,,,,,
62a245d8-6301-4d27-bbfb-3a8f9050f205,WB-GRP-1214-L4,scenario_synthesis,qwen,grape_varieties,4,synthesis,"A winemaking team in central Italy is evaluating a vineyard block planted with a red grape variety known for producing wines with prominent red berry aromas, particularly notes of ripe raspberry and fresh strawberry. The vines have a dense, vigorous canopy that creates challenges for mechanical harvesting and requires careful canopy management to avoid shading. The variety is permitted in several southern and central Italian regions, including areas around a large inland lake in a region known for its medieval hill towns. Given these characteristics, which of the following viticultural decisions would best address the primary challenge associated with harvesting this variety?","[{'id': 'A', 'text': ""Use manual labor for harvesting due to the vine's structural complexity and canopy density""}, {'id': 'B', 'text': 'Schedule an early morning harvest to preserve acidity and aromatic freshness'}, {'id': 'C', 'text': 'Employ mechanical harvesters at night to reduce oxidation risk and canopy interference'}, {'id': 'D', 'text': 'Delay harvest to achieve full phenolic maturity, as the variety tends to develop tannins slowly'}]",A,"[1] The strong wood canopy of Grenache makes the vine difficult to harvest with mechanical harvesters and pruning equipment.
---
[2] The characteristic notes of Grenache are berry fruit such as raspberries and strawberries.
---
[3] Grenache is also found in the regions of Sicily, Umbria (specifically in Trasimeno lake area), Marche and Calabria.",,,,,,,,,,,
de667cf0-88aa-4d21-b32f-99f194e01938,WB-GRP-1195-L2,comparative,gemini,grape_varieties,1,analysis,"In which of the following appellations does Zinfandel represent the most frequently cultivated vine, while also supporting plantings of Mourvèdre and Petite Sirah?","[{'id': 'A', 'text': 'Coombsville AVA'}, {'id': 'B', 'text': 'Spring Mountain District AVA'}, {'id': 'C', 'text': 'Contra Costa AVA'}, {'id': 'D', 'text': 'Yountville AVA'}]",C,"[1] Yountville AVA permits the Cabernet Franc grape variety.
---
[2] The most commonly grown grape varietal is Zinfandel, but other varieties grown in Contra Costa include Petite Sirah, Mourvedre, Chardonnay and Cabernet Sauvignon.",,,,,,,,,,,
ee9cbf6f-e9b3-4baa-9e14-4aeb484e128e,WB-PRD-0707-L3,distractor_mining,llama,producers,1,analysis,Which organization was founded by a notable winemaker to fund research in enology and viticulture?,"[{'id': 'A', 'text': 'Manischewitz'}, {'id': 'B', 'text': 'Jessie Creek Winery'}, {'id': 'C', 'text': 'Fiddlehead Cellars'}, {'id': 'D', 'text': 'American Vineyard Foundation'}]",D,"[1] Kathy Joseph is a Californian winemaker and entrepreneur, founder of Fiddlehead Cellars in Santa Maria, California.
---
[2] Arthur Adam Housley (born August 13, 1971) is an Emmy Winning American journalist, winemaker.
---
[3] Jessie Creek Winery is a wine producer in New Jersey, United States.
---
[4] Hebrew: מנישביץ) is a brand of kosher products founded in 1888 in Cincinnati, Ohio.
---
[5] American Vineyard Foundation was founded by Zelma Long to help finance research in enology and viticulture.
---
[6] The petitioner, actor Robin Williams, stated that his estate and vineyard, in the extension area, was a project under construction prior to the appellation recognition and completed afterwards.",,,,,,,,,,,
0e8d9655-4328-4fdf-b958-183ce339dcfc,WB-BIZ-0329-L3,distractor_mining,claude,wine_business,3,analysis,A buyer surveying median retail prices across several European wine categories notes one segment clocks in at $16 per bottle. Which category matches that $16 median?,"[{'id': 'A', 'text': 'Rhône-style White Blends from the Rhône Valley'}, {'id': 'B', 'text': 'Chenin Blanc bottlings from the Loire Valley'}, {'id': 'C', 'text': 'Pinot Nero from Northeastern Italy'}, {'id': 'D', 'text': 'Bordeaux-style White Blends produced in Southwest France'}]",D,"[1] Grillo wines from Sicily & Sardinia have a median price of $16.
---
[2] Bordeaux-style White Blend wines from Southwest France have a median price of $16.
---
[3] Pinot Nero wines from Northeastern Italy have a median price of $28.
---
[4] Rhône-style White Blend wines from Rhône Valley have a median price of $26.
---
[5] Nero d'Avola wines from Sicily & Sardinia have a median price of $18.
---
[6] Chenin Blanc wines from Loire Valley have a median price of $20.",,,,,,,,,,,
023f0c51-36ba-4d7b-b38d-150ffa9dd4f7,WB-PRD-0554-L2,fact_to_question,llama,producers,2,recall,How many hectares of vineyards does the Azerbaijani alcoholic beverage producer Vinagro own?,"[{'id': 'A', 'text': '498 hectares'}, {'id': 'B', 'text': '537 hectares'}, {'id': 'C', 'text': '612 hectares'}, {'id': 'D', 'text': '421 hectares'}]",B,[1] Vinagro is an alcoholic beverage producer in Azerbaijan established in March 2006. The company owns 537 hectares of vineyards growing various sorts of local and European grapes.,,,,,,,,,,,
f5b33f87-d7f8-4d9e-ba79-41748a07594f,WB-REG-0856-L2,fact_to_question,gemini,wine_regions,1,recall,Which of the following American Viticultural Areas is geographically nested inside the boundaries of the Willamette Valley?,"[{'id': 'A', 'text': 'Red Hill Douglas County'}, {'id': 'B', 'text': 'Columbia Gorge'}, {'id': 'C', 'text': 'Lower Long Tom'}, {'id': 'D', 'text': 'Applegate Valley'}]",C,[1] Lower Long Tom AVA is located within the Willamette Valley AVA.,,,,,,,,,,,
d47fade6-1aec-4317-a820-d72ed3197301,WB-VIT-0816-L3,scenario_synthesis,claude,viticulture,1,analysis,"A viticulturist is walking her Chardonnay blocks at harvest and notices clusters where individual berries have split skins covered in a fuzzy, ash-colored growth. The past two weeks have brought mild temperatures, persistent morning fog with dew holding until midday, and unusually still air through the canopy. After harvest, she wants to design a plan that both documents what she is seeing now and reduces the inoculum load that will threaten next year's crop. Which combined course of action is most appropriate?","[{'id': 'A', 'text': 'Delay any survey until bud break next spring when new infections appear, and leave mummified berries in place since the fungus cannot survive winter on plant material.'}, {'id': 'B', 'text': 'Skip the post-harvest survey because the damage is already done, and focus instead on applying a dormant copper spray to canes before leaf fall.'}, {'id': 'C', 'text': 'Increase canopy density immediately to shade the remaining fruit and reduce further cracking, and burn prunings only if cane cankers are visually confirmed.'}, {'id': 'D', 'text': ""Conduct a block-by-block survey of symptomatic clusters at harvest to evaluate this season's program, and remove berry mummies from the vineyard floor and from canes during dormant pruning to eliminate overwintering sclerotia.""}]",D,"[1] If temperatures are moderate, moisture is high, and wind speed is low, epidermal cracks will form in which fungal growth produces mycelium and spores, resulting in the char­acteristic gray, velvety appearance of infected berries.
---
[2] Comments on the Disease The fungus overwinters as sclerotia most commonly in berry mummies on the ground or left hanging on the vine and in canes.
---
[3] At harvest, survey vineyards for Botrytis symptoms to assess the current season's management program and to plan for next year.",,,,,,,,,,,
a83bcaad-de5d-4c1e-8c1e-49398b321d7c,WB-REG-1106-L2,fact_to_question,claude,wine_regions,2,recall,The Austrian DAC appellation of Mittelburgenland was designed as a loose adaptation of which country's wine classification framework?,"[{'id': 'A', 'text': ""Spain's Denominación de Origen (DO)""}, {'id': 'B', 'text': ""Italy's Denominazione di Origine Controllata (DOC)""}, {'id': 'C', 'text': ""France's Appellation d'Origine Contrôlée (AOC)""}, {'id': 'D', 'text': ""Germany's Prädikatswein system""}]",C,[1] Mittelburgenland DAC is loosely modelled on the French Appellation d'Origine Contrôlée (AOC) system.,,,,,,,,,,,
1519fd80-6f1a-4751-ab0e-51e3152bbbee,WB-PRD-0595-L4,template,template_only,producers,4,recall,In which wine region is Talley Vineyards located?,"[{'id': 'A', 'text': 'Carmel Winery'}, {'id': 'B', 'text': 'Blue Mountain Vineyard'}, {'id': 'C', 'text': 'Yountville AVA'}, {'id': 'D', 'text': 'Arroyo Grande'}]",D,[1] Talley Vineyards is a wine producer located in Arroyo Grande.,,,,,,,,,,,
72361da1-7bfe-427c-8fe5-65fcc4aa3945,WB-GRP-1205-L3,comparative,qwen,grape_varieties,3,analysis,"Which grape variety is characterized by early budbreak and thrives in arid conditions with abundant sunlight, making it well-suited to regions where moisture is limited and consistent warmth supports full ripening?","[{'id': 'A', 'text': 'Primitivo'}, {'id': 'B', 'text': 'Sangiovese'}, {'id': 'C', 'text': 'Aglianico'}, {'id': 'D', 'text': ""Nero d'Avola""}]",C,"[1] == Viticulture and winemaking ==
Zinfandel vines are quite vigorous and grow best in warm but not too hot climates because grapes may shrivel in hot weather.
---
[2] == Viticulture ==
The Aglianico vine buds early and grows best in dry climates with generous amounts of sunshine.",,,,,,,,,,,
7dd5ab39-d7c3-4a61-b1a0-2bebd1d0cd8d,WB-REG-1010-L4,distractor_mining,claude,wine_regions,4,analysis,Which Spanish protected denomination of origin is situated within the Murcia region and encompasses the land of eight municipalities?,"[{'id': 'A', 'text': 'Bullas'}, {'id': 'B', 'text': 'Ribera del Duero'}, {'id': 'C', 'text': 'El Hierro'}, {'id': 'D', 'text': 'Sierra de Salamanca'}]",A,"[1] The entry of the showroom was created by Zaha Hadid as a symbol of a wine decanter in 2006.
---
[2] Bullas is a Spanish Denominación de Origen Protegida (DOP) for wines located in the region of Murcia (Spain) and covers the territories of eight different municipalities.
---
[3] Sierra de Salamanca is located in the province of Salamanca (region of Castile and León).
---
[4] According to wine expert Jancis Robinson, Malvar produces slightly ""rustic"", medium-bodied wines that tend to exhibit more aroma and flavor than Airén.
---
[5] Listán negro is also permitted in the Spanish wine regions of El Hierro, Gran Canaria, La Gomera, La Palma, Lanzarote.
---
[6] Since 1982, the same year that the Ribera del Duero was granted Denominación de Origen (DO) status.",,,,,,,,,,,
83411d55-b778-4bfb-9afa-2e4a0a9d7108,WB-PRD-0772-L3,template,template_only,producers,3,recall,True or False: Weingut Nik Weis - St. Urbans-Hof is located in the Leiwen wine region.,"[{'id': 'A', 'text': 'True'}, {'id': 'B', 'text': 'False'}]",A,[1] Weingut Nik Weis - St. Urbans-Hof is a wine producer located in Leiwen.,,,,,,,,,,,
12cc1da5-50ee-4a4b-b58c-0cca8313ccb3,WB-REG-0651-L3,distractor_mining,chatgpt,wine_regions,3,analysis,Which American Viticultural Area corresponds to the founding year 1982 in California?,"[{'id': 'A', 'text': 'Napa Valley AVA'}, {'id': 'B', 'text': 'Paso Robles AVA'}, {'id': 'C', 'text': 'Puget Sound AVA'}, {'id': 'D', 'text': 'Edna Valley AVA'}]",D,"[1] The Edna Valley AVA was established in 1982 in California.
---
[2] The Puget Sound AVA was established in 1995 in Washington.
---
[3] The Napa Valley AVA was established in 1981 in California.
---
[4] The Paso Robles AVA was established in 1983 in California.
---
[5] The Martha’s Vineyard AVA was established in 1985 in Massachusetts.
---
[6] The El Pomar District AVA was established in 2014 in California.",,,,,,,,,,,
d194445b-8d19-4cbb-8baa-40e070716d78,WB-PRD-0672-L2,fact_to_question,claude,producers,1,recall,In which Bordeaux appellation is the classified estate Château Fleur-Cardinale located?,"[{'id': 'A', 'text': 'Pauillac'}, {'id': 'B', 'text': 'Saint-Émilion'}, {'id': 'C', 'text': 'Margaux'}, {'id': 'D', 'text': 'Pomerol'}]",B,[1] Château Fleur-Cardinale is a classified Bordeaux estate in Saint-Émilion.,,,,,,,,,,,
45068feb-15a0-4fbf-84b3-50a4c5a8fea9,WB-REG-1296-L2,fact_to_question,chatgpt,wine_regions,2,recall,Which grape was bred in 1922 at the wine and fruit research institute in Klosterneuburg by Fritz Zweigelt from a cross between Orangetraube and Welschriesling?,"[{'id': 'A', 'text': 'Zierfandler'}, {'id': 'B', 'text': 'Rotgipfler'}, {'id': 'C', 'text': 'Blauburger'}, {'id': 'D', 'text': 'Zweigelt'}]",D,[1] The grape is a crossing of Orangetraube and Welschriesling and was created in 1922 by Fritz Zweigelt at the Höhere Bundeslehranstalt und Bundesamt für Wein- und Obstbau (HBLAuBA) in Klosterneuburg.,,,,,,,,,,,
55f5e564-0fbd-44f2-af0b-86c7179569bb,WB-GRP-1216-L3,scenario_synthesis,qwen,grape_varieties,1,application,"A winemaker in Oregon is developing a new experimental wine and plans to use an unconventional red grape variety that was created in the 20th century through intentional crossing of two other varieties. To ensure compliance with labeling regulations, the winemaker consults the TTB’s list of approved varietal names. The team wants to use a grape that is not only approved for labeling but also has a name that might be confused with a more famous international variety due to phonetic or orthographic similarity, potentially affecting market perception. Which of the following grapes would be both legally permissible for use on the label and represent such a case of potential consumer confusion due to its name?","[{'id': 'A', 'text': 'Pinotage'}, {'id': 'B', 'text': 'Frontenac Gris'}, {'id': 'C', 'text': 'Aleatico'}, {'id': 'D', 'text': 'Cinsault'}]",A,"[1] Frontenac Gris is an approved grape variety name for use on US wine labels per TTB regulations.
---
[2] Pinotage is an approved grape variety name for use on US wine labels per TTB regulations.
---
[3] Aleatico is an approved grape variety name for use on US wine labels per TTB regulations.",,,,,,,,,,,
2c36a090-96c5-44ec-a2e4-e0a894be5634,WB-PRD-0779-L1,template,template_only,producers,1,application,"If a wine writer were mapping Original House Wine by country of origin, which country would they indicate?","[{'id': 'A', 'text': 'China'}, {'id': 'B', 'text': 'Canada'}, {'id': 'C', 'text': 'Austria'}, {'id': 'D', 'text': 'US'}]",D,[1] Original House Wine is a wine producer in the America region of US.,,,,,,,,,,,
68c01053-f87d-4f6f-89f9-ad2cf2170c61,WB-REG-1426-L4,template,template_only,wine_regions,4,comprehension,In which county is the Beverly Washington AVA located?,"[{'id': 'A', 'text': 'Santa Clara'}, {'id': 'B', 'text': 'Los Angeles'}, {'id': 'C', 'text': 'Contra Costa'}, {'id': 'D', 'text': 'Grant County'}]",D,[1] Beverly Washington AVA is located in Grant County County.,,,,,,,,,,,
976ba0da-c53f-49a6-903a-e56abbac73d2,WB-GRP-1171-L3,comparative,claude,grape_varieties,1,analysis,"Which Italian grape variety represents roughly one-tenth of the country's total vineyard area, with over 100,000 hectares planted across a wide range of clonal selections?","[{'id': 'A', 'text': 'Sangiovese'}, {'id': 'B', 'text': 'Barbera'}, {'id': 'C', 'text': 'Montepulciano'}, {'id': 'D', 'text': 'Nebbiolo'}]",A,"[1] Nebbiolo first captured attention outside Piedmont in the 18th century, when the British were looking for alternative wine sources to Bordeaux due to prolonged political conflicts with the French.
---
[2] Sangiovese accounts for approximately 10% of all vineyard plantings in Italy with more than 100,000 hectares (250,000 acres) planted to one of the many clonal variation of the grape.",,,,,,,,,,,
13f8452b-e039-46dc-8fc4-29fd939fda67,WB-WMK-0420-L2,fact_to_question,gemini,winemaking,2,recall,"When evaluating the chemical composition of white wines, 75 percent of them demonstrate a pH measurement exceeding what specific threshold?","[{'id': 'A', 'text': '3.20'}, {'id': 'B', 'text': '3.12'}, {'id': 'C', 'text': '3.36'}, {'id': 'D', 'text': '3.28'}]",D,[1] 75% of white wines have an pH level above 3.28.,,,,,,,,,,,
ef22eebd-e228-4886-83cc-a01f75af37a4,WB-GRP-0849-L3,comparative,chatgpt,grape_varieties,1,analysis,"Which grape matches this clue: its name appears in 13th-century cathedral lease records from Casale Monferrato, where vineyard parcels were described with an older form of the grape's name?","[{'id': 'A', 'text': 'Dolcetto'}, {'id': 'B', 'text': 'Barbera'}, {'id': 'C', 'text': 'Nebbiolo'}, {'id': 'D', 'text': 'Freisa'}]",B,"[1] Documents from the cathedral of Casale Monferrato between 1246 and 1277 detail leasing agreements of vineyard lands planted with ""de bonis vitibus barbexinis"" or Barbera, as it was known then.
---
[2] There are 100% Nebbiolo wines produced from low-yielding plants with very good colour and fine qualities, like the wine produced at Arcilla.",,,,,,,,,,,
a1b29fe8-d5b4-44eb-9839-2f341317106e,WB-GRP-0923-L2,comparative,qwen,grape_varieties,2,analysis,"Which of these American Viticultural Areas includes a grape variety known for its deep color and structured tannins in Bordeaux-style blends, specifically authorized as part of its permitted varietal list, but not the one often contributing herbal and red-fruited characteristics commonly found in cooler-climate Cabernet-based wines?","[{'id': 'A', 'text': 'Oak Knoll District of Napa Valley AVA'}, {'id': 'B', 'text': 'Dos Rios AVA'}, {'id': 'C', 'text': 'Cabernet Franc-focused appellation in Northern California'}, {'id': 'D', 'text': 'Malbec-dominant sub-region of Napa Valley'}]",A,"[1] Oak Knoll District of Napa Valley AVA permits the Malbec grape variety.
---
[2] Dos Rios AVA permits the Cabernet Franc grape variety.",,,,,,,,,,,
5ff97afd-7f83-4763-862d-8370beb0870b,WB-REG-0870-L4,template,template_only,wine_regions,4,comprehension,Which county or counties contain the Gabilan Mountains AVA?,"[{'id': 'A', 'text': 'Alameda|Monterey|San Benito|San Luis Obispo|Santa Barbara|Santa Clara|Santa Cruz'}, {'id': 'B', 'text': 'San Benito|Santa Clara'}, {'id': 'C', 'text': 'Monterey|San Benito'}, {'id': 'D', 'text': 'Alameda|San Benito|Santa Clara'}]",C,[1] Gabilan Mountains AVA is located in Monterey|San Benito County.,,,,,,,,,,,
8f030c5b-208d-4ce5-88c9-307cd529bf36,WB-VIT-0608-L3,comparative,claude,viticulture,3,analysis,An American Viticultural Area is situated within the Ozark Mountains and is divided by a major river sharing the state's name. Which AVA is being described?,"[{'id': 'A', 'text': 'Arkansas Mountain AVA'}, {'id': 'B', 'text': 'Altus AVA'}, {'id': 'C', 'text': 'Eagle Peak Mendocino County AVA'}, {'id': 'D', 'text': 'Ozark Mountain AVA'}]",A,"[1] Eagle Peak Mendocino County is an American Viticultural Area (AVA) located in northern Mendocino County, California about 125 miles (201 km) north of San Francisco.
---
[2] Arkansas Mountain is an American Viticultural Area (AVA) located in the mountainous Ozark Mountains of Arkansas bisected by the Arkansas River.",,,,,,,,,,,
7c69ae5c-2c19-457e-9760-139a4625c662,WB-PRD-0594-L2,fact_to_question,claude,producers,1,recall,"A Bordeaux estate operating in the Pauillac appellation has historically been known under several names, including Château Mouton-d'Armailhacq, Château Mouton-Baron Philippe, and Château Mouton-Baronne-Philippe. What is its current name?","[{'id': 'A', 'text': 'Château Clerc Milon'}, {'id': 'B', 'text': 'Château Duhart-Milon'}, {'id': 'C', 'text': 'Château Pontet-Canet'}, {'id': 'D', 'text': ""Château d'Armailhac""}]",D,"[1] Château d'Armailhac, previously named Château Mouton-d'Armailhacq, Château Mouton-Baron Philippe, Mouton Baronne and Château Mouton-Baronne-Philippe, is a winery in the Pauillac appellation of the Bordeaux region of France.",,,,,,,,,,,
9ca9d6fe-1653-4a70-95e7-9d0925da11e5,WB-GRP-1052-L3,distractor_mining,gemini,grape_varieties,1,analysis,Which Spanish viticultural variety is distinguished by possessing pink skins while being utilized for white wine production within the Illes Balears designation?,"[{'id': 'A', 'text': 'Loureiro'}, {'id': 'B', 'text': 'Giró blanc'}, {'id': 'C', 'text': 'Sumoll'}, {'id': 'D', 'text': 'Grenache blanc'}]",B,"[1] Norte de Almería permits the | varietals = grape variety.
---
[2] Ribera del Gállego-Cinco Villas permits the | varietals = grape variety.
---
[3] Grenache blanc wines are characterized by high alcohol and low acidity, with citrus and or herbaceous notes.
---
[4] Loureiro is a white wine grape cultivated in the northwest of the Iberian Peninsula.
---
[5] Giró blanc is a pink-skinned Spanish wine grape variety grown in the Balearic islands where it used in white wines produced under the Illes Balears appellation.
---
[6] Young wine from Sumoll grape has a slight roughness that disappears with aging.",,,,,,,,,,,
e9d5ca82-6087-43f6-af06-56c748bb63e6,WB-GRP-1217-L3,scenario_synthesis,gemini,grape_varieties,1,application,"A commercial estate in Spain is looking to diversify its portfolio by introducing a purebred Vitis labrusca cultivar, prized by the head viticulturist for its unique aromatic profile. The winemaking team plans to vinify the harvested fruit as a single-varietal cuvée for retail distribution across the continent. Evaluating this proposal against overarching continental regulatory frameworks, what is the definitive compliance outcome?","[{'id': 'A', 'text': 'The initiative is legally barred because overarching continental mandates strictly forbid cultivating uncrossed North American species for commercial vintages.'}, {'id': 'B', 'text': 'The project is permissible only if the harvested fruit is co-fermented with a minimum of 15% of an explicitly authorized European cultivar.'}, {'id': 'C', 'text': 'The vines may be utilized for retail production exclusively if the cuttings are grafted onto authorized European rootstocks prior to vineyard establishment.'}, {'id': 'D', 'text': 'The estate may proceed with the commercial release, provided the final bottling is legally designated as a generic agricultural beverage rather than wine.'}]",A,"[1] Furthermore, wine can only be made from grape varieties listed as allowed.
---
[2] Thus, uncrossed so-called American vines, such as Vitis labrusca, may not be used for wine and are not allowed in EU vineyards.
---
[3] European Union wine regulations only those vine varieties may be planted for commercial purposes.",,,,,,,,,,,
8469094b-cf64-447b-9ca8-2d63757e2262,WB-VIT-0803-L2,scenario_synthesis,chatgpt,viticulture,2,application,"A winery managing its own vineyard has just confirmed Virginia creeper leafhopper in an area where the pest has not previously been established. The block is farmed organically, and the team is planning harvest logistics. The vineyard manager notes that if numbers are allowed to build, the winged stage can become troublesome for crews during picking. She also knows that in the North Coast there is a beneficial mite, Anystis agilis, that helps by feeding on the earliest nymph stage. Which response best fits this situation?","[{'id': 'A', 'text': 'Wait until adults are abundant near harvest, since that is the life stage most relevant to vineyard management.'}, {'id': 'B', 'text': 'Plan to target the first nymph generation, especially because the site is organic and the pest is newly detected where helpful predators may not yet be established.'}, {'id': 'C', 'text': 'Rely specifically on Anystis agilis regardless of location, because it is always present and controls the adult stage best.'}, {'id': 'D', 'text': 'Assume natural enemies will keep the pest in check everywhere, avoid intervention, and focus only on crew protection at harvest.'}]",B,"[1] The predatory mite, Anystis agilis, is an important predator of first instar nymphs especially in the North Coast.
---
[2] Adult leafhoppers are also a nuisance to workers when populations are high at harvest time.
---
[3] When Virginia creeper leafhopper is detected in a new region, their natural enemies might not be present to reduce populations and treating the first nymphal generation may be needed, especially in organic vineyards.",,,,,,,,,,,
b5ea5687-38df-4737-b574-d387127ebb95,WB-GRP-0863-L2,comparative,qwen,grape_varieties,2,analysis,"Which wine entity is permitted to include a minor proportion of red-fermented Pinot nero, but only at the DOC designation level, with this practice first allowed in the 2019 vintage?","[{'id': 'A', 'text': 'Montepulciano (grape)'}, {'id': 'B', 'text': 'Prosecco'}, {'id': 'C', 'text': 'Lambrusco'}, {'id': 'D', 'text': 'Franciacorta'}]",B,"[1] Prosecco would include a small proportion of Pinot nero vinified red, will be adopted only at the DOC level from the 2019 harvest and therefore be available to buy from.
---
[2] Can be a varietal with 85% of the blend but that is rarely seen.",,,,,,,,,,,
87916f70-31a1-44eb-ad06-109c3aafaa4e,WB-GRP-0919-L3,scenario_synthesis,llama,grape_varieties,3,synthesis,"A winemaker in Kardanakhi is producing a vintage white dessert wine from Khikhvi grapes. To achieve the desired style, what key parameters should they target in the finished wine?","[{'id': 'A', 'text': '12% alcohol, 10% sugar, 8-10 g/L titrated acidity'}, {'id': 'B', 'text': '9-11% alcohol, 6-7% sugar, 6-7 g/L titrated acidity'}, {'id': 'C', 'text': '13.5% alcohol, 5% sugar, 5-6 g/L titrated acidity'}, {'id': 'D', 'text': '15% alcohol, 30% sugar, 3-7 g/L titrated acidity'}]",D,"[1] The alcohol content is 15%, sugar content 30%, titrated acidity 3-7 g/L.
---
[2] Georgian wine contains 9-11% alcohol and has 6-7% titrated acidity.
---
[3] Khikhvi is a vintage white dessert wine made from the Khikhvi grape variety grown in Kardanakhi.",,,,,,,,,,,
982e5c3a-bb7a-43ff-bec9-0b5d034b39d9,WB-GRP-0913-L3,comparative,qwen,grape_varieties,3,analysis,Which of these American Viticultural Areas includes a grape variety known for its herbaceous and peppery characteristics when grown in cooler climates as an approved variety for appellation-labeled wines?,"[{'id': 'A', 'text': 'Cienega Valley AVA'}, {'id': 'B', 'text': 'El Dorado AVA'}, {'id': 'C', 'text': 'Mendocino AVA'}, {'id': 'D', 'text': 'Clear Lake AVA'}]",D,"[1] Clear Lake AVA permits the Cabernet Franc grape variety.
---
[2] Cienega Valley AVA permits the Chardonnay grape variety.",,,,,,,,,,,
24c673b6-bd79-4978-b69b-66cf8c649069,WB-PRD-0611-L2,fact_to_question,chatgpt,producers,1,recall,"A Bordeaux estate has carried several earlier names, including Château Mouton-d'Armailhacq and Château Mouton-Baronne-Philippe. In which appellation is this producer located?","[{'id': 'A', 'text': 'Pomerol'}, {'id': 'B', 'text': 'Margaux'}, {'id': 'C', 'text': 'Pauillac'}, {'id': 'D', 'text': 'Saint-Julien'}]",C,"[1] Château d'Armailhac, previously named Château Mouton-d'Armailhacq, Château Mouton-Baron Philippe, Mouton Baronne and Château Mouton-Baronne-Philippe, is a winery in the Pauillac appellation of the Bordeaux region of France.",,,,,,,,,,,
445f6639-c036-4bed-9e95-41d96e6535ee,WB-BIZ-0441-L2,fact_to_question,gemini,wine_business,2,recall,"When analyzing market data for California-grown Pinot Noir, what is the established median cost per bottle?","[{'id': 'A', 'text': '$34'}, {'id': 'B', 'text': '$43'}, {'id': 'C', 'text': '$48'}, {'id': 'D', 'text': '$39'}]",B,[1] Pinot Noir wines from California have a median price of $43.,,,,,,,,,,,
5e7b742b-9092-4847-8f74-6a9715b6f38e,WB-PRD-0853-L2,template,template_only,producers,2,recall,True or False: Château la Clotte is located in the Saint-Émilion wine region.,"[{'id': 'A', 'text': 'True'}, {'id': 'B', 'text': 'False'}]",A,[1] Château la Clotte is a classified Bordeaux estate in Saint-Émilion.,,,,,,,,,,,
8c57c435-80c2-42ab-8ce7-127905e0bd2f,WB-VIT-0611-L2,fact_to_question,chatgpt,viticulture,1,recall,"In vineyard disease development, sour rot begins after which process occurs in damaged berries?","[{'id': 'A', 'text': 'Botrytis cinerea concentrates sugars through dehydration'}, {'id': 'B', 'text': 'The juice ferments without control and forms ethanol'}, {'id': 'C', 'text': 'Malic acid is converted into lactic acid by bacteria'}, {'id': 'D', 'text': 'Tartaric acid precipitates as potassium bitartrate crystals'}]",B,[1] Sour rot is then initiated through uncontrolled fermentation of the berry juice into ethanol.,,,,,,,,,,,
5a834c2d-b60e-4563-b753-ed0dfba1afa2,WB-WMK-0372-L4,distractor_mining,qwen,winemaking,4,analysis,"Under a specific regulatory framework, the maximum permitted concentration of sulfur dioxide in red wine is set at 125 mg/L, while white and rosé wines may contain up to 150 mg/L. Which set of regulations establishes these exact limits for sulfur dioxide levels in wine?","[{'id': 'A', 'text': 'United States Alcohol and Tobacco Tax and Trade Bureau standards'}, {'id': 'B', 'text': 'European Union regulations on oenological practices'}, {'id': 'C', 'text': 'International Organization of Vine and Wine general guidelines'}, {'id': 'D', 'text': 'Organic wine production rules in Australia'}]",B,"[1] The quality or characteristics of a product protected as an appellation of origin must result exclusively or essentially from its geographical origin.
---
[2] == Current legality ==

Control of chaptalization is fairly strict in many countries.
---
[3] An upper limit is set, dependent on the wine growing zone, both on the extent of chaptalisation and the maximum alcohol level that may be achieved by chaptalisation.
---
[4] The allowed amounts of sulfur dioxide allowed in the wines were 125 mg/L for red wines and 150 mg/L for white and rosé wines.
---
[5] To have this effect, the wine is fermented twice, once in an open container to allow the carbon dioxide to escape into the air.
---
[6] The classification of wine is based on various criteria including place of origin or appellation, vinification method and style, sweetness and vintage.",,,,,,,,,,,
